WKT,fid,id,building_theme,classification,distinctive_name,feature_code
"POLYGON ((327634.29 388072.32,327623.59 388074.49,327610.16 388067.06,327617.94 388054.64,327628.25 388052.5,327629.3 388050.49,327642.27 388057.58,327634.29 388072.32))","14908",714209D3-01DD-48AB-A67D-E973DC81A164,Cultural Facility,Library,Upton Library,"15024"
"POLYGON ((450351.25 95538.25,450339.9 95542.8,450328.58 95514.47,450340.4 95509.75,450348.1 95529.12,450347.67 95529.29,450351.25 95538.25))","15104",6260792A-D07A-4E9A-AD90-240175DE6579,Cultural Facility,Library,,"15024"
"POLYGON ((392866.7 404849.36,392866.7 404849.35,392815.14 404833.87,392818.27 404823.44,392850.44 404833.12,392852.32 404826.9,392807.82 404813.46,392815.12 404789.42,392864.5 404804.42,392867.03 404797.91,392870.96 404792.51,392876.31 404788.89,392878.4 404788.42,392879.37 404788.47,392880.77 404788.82,392882.84 404790.05,392883.34 404790.57,392883.9 404791.34,392884.33 404792.27,392884.52 404792.97,392884.63 404793.92,392884.55 404795.13,392884.32 404796.07,392883.95 404796.96,392882.73 404798.94,392885.69 404806.45,392907.6 404802.47,392906.78 404837.51,392879.92 404835.21,392868.67 404831.82,392866.8 404838.05,392898.88 404847.7,392895.81 404858.1,392871.14 404850.69,392866.7 404849.36))","15201",65B4640E-A746-4C23-9031-60BCE4BAECD3,Cultural Facility,Library,Oldham Library,"15024"
"POLYGON ((561536.65 178197.8,561529.4 178195.5,561525.8 178206.95,561517.31 178204.3,561523.73 178183.79,561505.27 178177.9,561519.62 178132.82,561535.82 178137.92,561528.23 178161.98,561546.14 178167.68,561536.65 178197.8))","15205",1B74BFE3-6512-420A-B52A-24F95104ABBA,Cultural Facility,Library,Grays Library,"15024"
"POLYGON ((405864.42 423582.64,405854.3 423567.7,405872.46 423554.37,405880.42 423570.8,405864.42 423582.64))","15260",E9F55942-7972-4384-A87A-781DB5B8AA51,Cultural Facility,Library,Sowerby Bridge Library,"15024"
"POLYGON ((560563.48 165608.62,560578.57 165612.81,560574.57 165627.71,560559.38 165623.51,560563.48 165608.62))","15270",BAE6B2A5-ED4A-4AD9-A01A-03A75781F547,Cultural Facility,Library,New Ash Green Library,"15024"
"POLYGON ((423026.66 561867.93,422982.61 561844.94,422987.6 561835.6,422967.25 561824.7,422973.45 561813.1,422993.8 561824.0,423001.34 561809.55,423045.0 561832.93,423026.66 561867.93),(423006.7 561826.4,423000.1 561838.85,423006.19 561842.08,423012.79 561829.63,423006.7 561826.4))","15308",A2AA6B30-AB0C-46A6-977E-B747B3BFFEE4,Cultural Facility,Library,,"15024"
"POLYGON ((353287.76 193916.38,353267.07 193895.79,353284.19 193878.61,353304.87 193899.21,353287.76 193916.38))","15349",CE21A2F5-7BA4-43F0-BA99-95FF797960A5,Cultural Facility,Library,,"15024"
"POLYGON ((368371.16 134903.62,368368.51 134906.16,368360.99 134907.76,368360.46 134904.4,368362.32 134899.6,368371.16 134903.62))","15351",E1CA062A-850F-4AC0-90DB-2350E694CF7F,Cultural Facility,Library,Bruton Library,"15024"
"POLYGON ((507282.05 164789.95,507288.71 164791.16,507283.98 164817.02,507260.38 164812.52,507267.39 164774.03,507277.83 164776.06,507272.4 164805.12,507279.05 164806.3,507282.05 164789.95))","15399",48FA8ED8-9E7E-4A96-9347-84C571179894,Cultural Facility,Library,Weybridge Library,"15024"
"POLYGON ((463709.58 152182.38,463721.35 152115.95,463728.51 152099.2,463728.68 152098.8,463723.7 152098.5,463723.24 152098.43,463723.8 152096.1,463728.15 152085.75,463723.68 152083.56,463734.48 152031.57,463741.15 152017.29,463780.86 152035.24,463771.2 152071.6,463746.45 152126.55,463786.37 152144.03,463759.83 152203.49,463750.5 152206.95,463722.52 152194.35,463712.3 152189.75,463709.58 152182.38))","15462",F8ADD6AB-C86C-4BCF-BE19-3F33E17B65D4,Cultural Facility,Library,Basingstoke Discovery Centre,"15024"
"POLYGON ((401058.63 99959.84,401059.5 99974.83,401033.27 99976.43,401032.53 99961.33,401058.63 99959.84))","15629",020ACF44-BC1B-476A-A597-A0840A206CC7,Cultural Facility,Library,,"15024"
"POLYGON ((487178.35 169517.3,487149.9 169518.9,487148.9 169501.15,487177.5 169499.25,487178.35 169517.3))","15661",CB67B6C5-577E-4886-AEB4-E475B636BD09,Cultural Facility,Library,Bracknell Library,"15024"
"POLYGON ((389436.51 390158.54,389418.48 390180.39,389398.36 390164.52,389398.85 390161.65,389420.52 390135.03,389428.77 390141.78,389423.6 390148.25,389423.72 390148.35,389436.51 390158.54))","15849",AAFFC5DB-A328-4BB8-8E99-9BAB57C79136,Cultural Facility,Library,Stockport Central Library,"15024"
"POLYGON ((370618.33 355562.16,370629.5 355529.39,370772.35 355578.1,370761.18 355610.86,370618.33 355562.16))","15903",1DDC2DFB-4C81-4743-A441-8FFE38F06FA2,Cultural Facility,Library,Crewe Library,"15024"
"POLYGON ((532329.26 175267.26,532309.67 175250.52,532316.09 175243.18,532316.39 175243.44,532337.79 175218.93,532356.84 175235.6,532329.26 175267.26))","15913",196C2139-2AC1-4D41-BB54-E173A921A90E,Cultural Facility,Library,Carnegie Library,"15024"
"POLYGON ((398962.51 564387.65,398964.95 564396.02,398952.39 564399.96,398949.79 564391.61,398962.51 564387.65))","16149",C51D2BEC-A0E4-4B11-8650-BB905ED330C8,Cultural Facility,Library,Corbridge Library,"15024"
"POLYGON ((483680.22 146719.94,483660.09 146711.2,483663.81 146702.57,483672.36 146706.33,483673.65 146703.39,483678.58 146692.23,483666.28 146686.63,483671.59 146674.92,483679.7 146678.45,483685.5 146665.17,483695.4 146669.46,483679.97 146704.62,483687.8 146708.25,483684.2 146715.95,483682.32 146715.1,483680.22 146719.94))","16173",12FEBD6B-1FDC-42C9-A446-230D79899D11,Cultural Facility,Library,,"15024"
"POLYGON ((395529.59 292364.98,395541.92 292381.37,395530.32 292390.1,395525.31 292387.58,395516.24 292375.02,395529.59 292364.98))","16214",A39DA880-CA94-4BE6-9FF8-32B664F59BBD,Cultural Facility,Library,Tipton Library,"15024"
"POLYGON ((334687.15 439354.33,334678.56 439372.07,334657.11 439361.7,334665.73 439343.94,334687.15 439354.33))","16335",E50F0088-6396-422C-9F17-620B34C99249,Cultural Facility,Library,Poulton Library,"15024"
"POLYGON ((499108.15 193641.65,499102.3 193646.65,499104.55 193649.4,499100.66 193655.82,499092.49 193646.07,499104.0 193636.35,499108.15 193641.65))","16349",C6D4A912-39CD-4C53-9146-D38841643C43,Cultural Facility,Library,Chalfont St Giles Community Library,"15024"
"POLYGON ((360172.24 224161.29,360152.69 224177.8,360137.51 224159.83,360157.06 224143.31,360172.24 224161.29))","16390",9B4F8504-0707-4537-8DCD-A17C34DFEAE7,Cultural Facility,Library,Ross-on-Wye Library,"15024"
"POLYGON ((373852.92 412109.3,373837.55 412091.17,373851.49 412079.34,373866.86 412097.48,373852.92 412109.3),(373851.02 412102.29,373855.14 412098.94,373851.87 412094.93,373847.75 412098.28,373851.02 412102.29))","16393",8DDFBFC5-E757-400D-8BD2-8F60549E9344,Cultural Facility,Library,Harwood Library,"15024"
"POLYGON ((545643.19 187195.34,545640 187206,545636.64 187205.0,545639.83 187194.33,545643.19 187195.34))","16687",5F808D55-CA22-42D8-854F-2D06D5B43037,Cultural Facility,Library,Seven Kings Library,"15024"
"POLYGON ((249349.55 671743.51,249371.75 671740.91,249372.9 671750.7,249350.7 671753.3,249349.55 671743.51))","16692",00CA33D8-906B-4B06-B2CF-09ADB2EAF84F,Cultural Facility,Library,,"15024"
"POLYGON ((500886.52 375458.33,500904.57 375462.11,500900.97 375479.57,500882.7 375475.87,500886.52 375458.33))","16699",083E12FC-2936-425B-8320-59834293B694,Cultural Facility,Library,Nettleham Library,"15024"
"POLYGON ((613524.05 166904.95,613532.75 166910.75,613536.01 166913.0,613531.19 166919.99,613519.33 166911.8,613524.05 166904.95))","16722",7BF6102B-D92F-4E7B-BC38-A3F41282B9C1,Cultural Facility,Library,Swalecliffe Library,"15024"
"POLYGON ((448533.48 206008.4,448521.35 206039.64,448500.55 206031.57,448512.69 206000.34,448533.48 206008.4))","16756",8C72EF44-CEF6-4527-980F-C096C9409EA1,Cultural Facility,Library,Botley Library,"15024"
"POLYGON ((472185.04 170850.83,472220.91 170857.59,472218.75 170869.45,472211.21 170868.04,472207.82 170886.0,472215.52 170887.38,472213.29 170899.44,472174.57 170892.42,472177.6 170875.95,472169.35 170874.35,472172.8 170855.75,472183.8 170857.8,472185.04 170850.83))","16779",694195BA-3FF3-41A8-8037-D0D0E25A5016,Cultural Facility,Library,,"15024"
"POLYGON ((571516.36 282647.06,571515.46 282646.57,571508.3 282654.23,571502.4 282648.73,571509.27 282641.31,571513.19 282637.11,571519.84 282643.33,571516.36 282647.06))","16806",3442884F-1EBA-46E6-88FD-5843D8D8E8C9,Cultural Facility,Library,Lakenheath Library,"15024"
"POLYGON ((421790.03 565574.58,421781.72 565555.58,421813.07 565541.74,421821.47 565560.76,421790.03 565574.58))","16815",A9F3A6D1-E5AD-43A0-9058-AAE1762EE788,Cultural Facility,Library,Fenham Library,"15024"
"POLYGON ((548714.73 256530.43,548707.2 256532.5,548707.04 256532.54,548701.52 256512.11,548709.2 256510.0,548712.3 256521.3,548714.73 256530.43))","16964",6FDBEA61-2E3B-4843-8DFD-9C43C38DEF21,Cultural Facility,Library,Cherry Hinton Library,"15024"
"POLYGON ((459716.66 205715.49,459698.1 205718.26,459695.68 205702.03,459714.24 205699.25,459716.66 205715.49))","16970",25A62101-FFF8-4917-AE39-294E9F7CF1AE,Cultural Facility,Library,Wheatley Library,"15024"
"POLYGON ((447372.01 370387.17,447366.55 370378.56,447386.49 370365.9,447397.14 370382.76,447389.93 370387.27,447384.82 370379.14,447372.01 370387.17))","17021",65837657-9AF0-470F-B59C-A374BB2491E7,Cultural Facility,Library,Bolsover Library,"15024"
"POLYGON ((216438.08 655011.85,216433.94 655035.71,216398.59 655029.57,216402.68 655005.71,216438.08 655011.85))","17053",4E2B19E7-F7BA-406C-98CD-365C7EC591A7,Cultural Facility,Library,,"15024"
"POLYGON ((295915.33 76727.39,295939.5 76728.84,295938.9 76738.92,295914.71 76737.54,295915.32 76727.39,295915.33 76727.39))","17128",B62F8DE9-3FD4-41E4-9ADC-C8887440EBA9,Cultural Facility,Library,Dawlish Library,"15024"
"POLYGON ((507327.48 433017.99,507322.0 433026.85,507313.11 433021.29,507308.54 433028.7,507293.4 433019.22,507303.46 433003.05,507327.48 433017.99))","17178",44567DFA-A487-448F-81D4-D53844D5F1BE,Cultural Facility,Library,Greenwood Avenue Library,"15024"
"POLYGON ((454053.99 297400.86,454049.34 297409.94,454044.37 297407.4,454049.01 297398.32,454053.99 297400.86))","17244",4A207929-846E-49ED-9F18-500A88AEB31C,Cultural Facility,Library,Narborough Library,"15024"
"POLYGON ((332146.27 437251.14,332142.87 437262.73,332111.3 437253.49,332114.52 437241.85,332146.27 437251.14))","17266",4A3EDED0-866D-4B0C-94A3-632275BC9876,Cultural Facility,Library,Layton Library,"15024"
"POLYGON ((422644.89 568935.74,422641.99 568929.33,422629.37 568935.07,422623.01 568921.18,422653.5 568907.31,422662.74 568927.62,422644.89 568935.74))","17298",80266B65-A474-4529-BAB4-879078906AA3,Cultural Facility,Library,Fawdon Community Library,"15024"
"POLYGON ((529739.49 175445.0,529738.06 175446.47,529737.55 175446.77,529737.0 175446.98,529736.43 175447.1,529735.84 175447.12,529735.26 175447.04,529734.78 175446.9,529734.26 175446.65,529733.79 175446.31,529733.33 175445.86,529732.98 175445.37,529732.71 175444.82,529732.54 175444.25,529732.46 175443.59,529732.49 175442.98,529732.65 175442.34,529732.88 175441.81,529739.23 175432.95,529746.31 175420.88,529747.65 175419.6,529748.89 175418.78,529750.34 175418.15,529754.28 175417.18,529752.96 175414.24,529752.81 175413.62,529752.75 175412.96,529752.8 175412.33,529752.96 175411.72,529753.22 175411.13,529766.26 175391.29,529778.27 175402.16,529769.54 175415.43,529773.41 175417.97,529792.55 175393.11,529803.75 175402.77,529790.25 175418.17,529792.35 175421.02,529816.78 175436.5,529805.77 175454.67,529798.87 175449.99,529791.51 175461.06,529771.91 175447.75,529762.76 175460.78,529758.54 175455.78,529752.88 175454.69,529748.44 175453.07,529745.14 175451.18,529742.16 175448.57,529740.7 175446.95,529739.49 175445.0))","17384",3F83FBC4-25F1-48B5-BADC-3EE3E955D16B,Cultural Facility,Library,,"15024"
"POLYGON ((486875.9 207758.53,486870.39 207755.49,486864.39 207766.69,486857.45 207762.97,486866.93 207745.31,486885.16 207755.1,486877.12 207770.08,486871.36 207766.99,486875.9 207758.53))","17585",69813DC5-4F88-4E1F-B0D0-A54E2080A631,Cultural Facility,Library,Wendover Community Library,"15024"
"POLYGON ((338656.1 374709.75,338672.01 374728.31,338656.37 374741.69,338640.46 374723.08,338656.1 374709.75))","17613",AC7AAD9A-AC9A-49D3-B4F7-73782C15A55F,Cultural Facility,Library,Hope Farm Library,"15024"
"POLYGON ((449010.45 533717.58,449006.31 533730.53,448992.82 533725.94,448996.99 533713.16,449010.45 533717.58))","17639",61D68DEA-8E9A-4657-A928-7934D9CBBD8F,Cultural Facility,Library,Throston Grange Library,"15024"
"POLYGON ((303412.43 374529.36,303420.24 374507.63,303431.33 374511.61,303423.54 374533.44,303412.43 374529.36))","17683",2531A655-8301-4D41-BE3D-2A4DF4A58E9A,Cultural Facility,Library,,"15024"
"POLYGON ((360093.95 181555.75,360048.74 181537.32,360054.11 181524.15,360083.2 181536.01,360088.0 181524.24,360076.89 181519.71,360082.88 181505.03,360110.1 181516.13,360093.95 181555.75))","17780",E27B246F-6A99-4942-8173-125ED8A6B1DD,Cultural Facility,Library,Patchway Library,"15024"
"POLYGON ((366090.48 374041.18,366082.29 374074.74,366062.64 374071.69,366073.19 374038.25,366090.48 374041.18))","17787",25EA400C-4FB7-4400-9D9C-082091E1767A,Cultural Facility,Library,Northwich Library,"15024"
"POLYGON ((365192.4 430790.64,365208.31 430790.54,365208.35 430797.64,365192.44 430797.74,365192.4 430790.64))","17933",063AB90D-4BEB-4520-A12B-937C411A6C24,Cultural Facility,Library,Mellor Library,"15024"
"POLYGON ((590603.05 163558.03,590596.41 163536.89,590612.35 163532.18,590615.6 163542.25,590624.45 163539.6,590621.25 163529.05,590633.88 163525.24,590640.35 163546.87,590603.05 163558.03))","18004",CE9E0F08-3487-40FD-B4FD-B3547CC76584,Cultural Facility,Library,Sittingbourne Library,"15024"
"POLYGON ((306472.76 668104.78,306462.25 668098.75,306490.45 668049.5,306501.06 668055.7,306472.76 668104.78))","18057",299CB5EA-EE1A-4262-9B6D-82134663BEB3,Cultural Facility,Library,Almondbank Library,"15024"
"POLYGON ((521431.8 183660.12,521413.34 183648.86,521420.75 183634.7,521441.0 183646.65,521432.4 183659.85,521431.8 183660.12))","18068",C2477AE9-9FE7-404A-8C6C-75BB64B29843,Cultural Facility,Library,Harlesden Library,"15024"
"POLYGON ((475584.02 251714.22,475573.55 251709.35,475578.73 251698.85,475589.1 251703.95,475584.02 251714.22))","18129",F03CDD21-6B6B-47CA-87EE-2CF300F56B06,Cultural Facility,Library,Roade Library,"15024"
"POLYGON ((393440.87 187146.59,393441.04 187156.2,393449.88 187155.9,393450.13 187164.43,393420.46 187165.05,393420.06 187145.26,393440.87 187146.59))","18354",AAD855C4-EA8D-42BE-A4D5-A48D859108BF,Cultural Facility,Library,Malmesbury Library,"15024"
"POLYGON ((524595.85 173172.27,524595.55 173184.37,524588.6 173184.2,524588.9 173172.1,524595.85 173172.27))","18410",D2401805-C6AC-44B8-BE3C-23C45538C014,Cultural Facility,Library,Southfields Library,"15024"
"POLYGON ((496673.05 176671.59,496657.89 176672.36,496656.68 176639.43,496671.97 176638.88,496672.28 176645.49,496676.83 176648.33,496672.38 176656.16,496673.05 176671.59))","18473",42B49E99-C6FD-4A64-AF21-1260B398A5F6,Cultural Facility,Library,Windsor Library,"15024"
"POLYGON ((545272.58 254932.31,545260.87 254947.48,545230.05 254923.64,545228.26 254919.33,545226.4 254920.15,545219.95 254915.2,545231.3 254900.49,545242.25 254908.93,545244.63 254914.46,545247.73 254913.14,545272.58 254932.31))","18489",ED37CC90-0B44-4883-9AEB-C4E4E9ABE564,Cultural Facility,Library,Clay Farm Library,"15024"
"POLYGON ((418905.09 318690.41,418896.97 318692.2,418896.79 318691.4,418893.71 318677.41,418901.82 318675.62,418905.09 318690.41))","18551",1725EEAE-62B6-427A-8C6F-D67710066C88,Cultural Facility,Library,Barton under Needwood Community Library,"15024"
"POLYGON ((354115.64 408435.5,354125.34 408463.19,354111.17 408467.94,354101.69 408440.32,354115.64 408435.5))","18577",12FB5120-FB08-4E94-98A1-0B297BCCB68A,Cultural Facility,Library,Shevinton Library,"15024"
"POLYGON ((411810.15 558150.69,411788.26 558147.52,411787.17 558154.58,411776.02 558152.95,411777.01 558145.86,411760.92 558143.71,411763.46 558127.23,411775.88 558128.8,411780.33 558098.02,411816.43 558103.26,411811.92 558134.04,411812.58 558134.14,411810.15 558150.69),(411800.48 558113.38,411797.87 558132.01,411800.56 558132.39,411803.17 558113.76,411800.48 558113.38),(411790.05 558111.86,411787.36 558130.47,411790.32 558130.9,411793.01 558112.29,411790.05 558111.86))","18613",DFAC79A7-2184-448A-ABBD-7D5F344E7151,Cultural Facility,Library,,"15024"
"POLYGON ((346949.24 628593.22,346955.89 628594.96,346958.46 628598.5,346951.38 628603.44,346959.61 628615.05,346952.0 628620.46,346940.89 628604.86,346947.09 628600.35,346944.59 628596.66,346949.24 628593.22))","18677",68677D03-FE01-4212-A0A0-1D40A93E0FEF,Cultural Facility,Library,,"15024"
"POLYGON ((529549.75 192384.55,529519.7 192390.3,529517.65 192380.48,529547.88 192374.52,529549.75 192384.55))","18743",7B551AC2-1D19-4EC8-ACF1-C833F942DF21,Cultural Facility,Library,Bowes Road Library,"15024"
"POLYGON ((323891.31 190315.52,323899.29 190301.6,323896.89 190300.23,323899.8 190295.17,323919.79 190306.34,323908.83 190325.45,323891.31 190315.52))","18859",33878885-65AA-46F3-BDC8-F9FC507C09FC,Cultural Facility,Library,Risca Library,"15024"
"POLYGON ((462669.29 311930.87,462645.27 311928.53,462646.97 311911.32,462670.91 311913.67,462669.29 311930.87))","18861",EBD0C934-8CA6-46CA-8DC3-69586AC76AA2,Cultural Facility,Library,Syston Library,"15024"
"POLYGON ((287749.92 595256.01,287768.68 595263.5,287766.05 595270.06,287747.28 595262.53,287749.92 595256.01))","18963",9372D854-7673-4D57-B619-BFE433C87D6B,Cultural Facility,Library,,"15024"
"POLYGON ((510160.76 187135.17,510172.55 187111.77,510200.93 187126.07,510189.14 187149.47,510160.76 187135.17))","18973",9129769B-54B1-48C6-8675-940BD9853C6F,Cultural Facility,Library,Ruislip Manor Library and Community Resource Centre,"15024"
"POLYGON ((489414.35 201376.77,489418.69 201368.99,489440.11 201380.79,489435.78 201388.49,489414.35 201376.77))","19082",97CCBCBD-519F-46E9-A02F-B699769C584F,Cultural Facility,Library,Great Missenden Community Library,"15024"
"POLYGON ((427237.92 433506.94,427207.8 433512.8,427204.54 433512.7,427203.4 433510.7,427203.05 433509.2,427203.0 433506.75,427204.0 433498.2,427210.33 433499.24,427210.29 433499.48,427211.0 433499.35,427235.65 433494.88,427237.92 433506.94))","19083",A01651A8-D8EC-4205-A40D-C9E906CB44C8,Cultural Facility,Library,Armley Library,"15024"
"POLYGON ((423938.28 438247.32,423916.13 438270.41,423906.35 438260.94,423920.35 438246.41,423920.26 438246.32,423928.39 438237.77,423938.28 438247.32))","19164",4EF0F40A-1921-4C06-B24E-8E83E757A97B,Cultural Facility,Library,Horsforth Library,"15024"
"POLYGON ((508670.68 178765.61,508684.59 178764.75,508686.52 178793.84,508631.11 178797.29,508627.6 178797.43,508627.61 178797.51,508627.7 178799.04,508628.13 178805.89,508603.16 178807.44,508602.53 178797.36,508602.12 178797.39,508587.67 178798.26,508586.2 178796.89,508581.42 178724.91,508608.69 178723.14,508607.46 178702.15,508604.08 178702.35,508603.36 178691.35,508604.12 178690.49,508611.01 178690.14,508610.05 178673.23,508611.72 178671.4,508646.79 178669.0,508646.08 178658.44,508626.8 178659.83,508626.14 178651.09,508635.32 178650.43,508634.89 178643.82,508636.41 178642.05,508672.12 178639.62,508675.32 178642.51,508679.58 178705.54,508680.64 178705.47,508682.57 178734.42,508682.36 178734.66,508673.12 178735.35,508673.62 178744.19,508682.91 178743.27,508683.17 178743.5,508684.15 178758.16,508683.86 178758.47,508678.01 178758.82,508673.62 178755.21,508670.47 178761.88,508670.45 178761.68,508654.24 178762.63,508654.68 178770.23,508670.9 178769.28,508670.68 178765.61),(508633.49 178708.3,508650.75 178707.16,508649.69 178691.15,508632.44 178692.29,508633.49 178708.3),(508665.1 178657.85,508648.45 178658.95,508649.11 178668.95,508665.76 178667.85,508665.1 178657.85),(508634.84 178743.12,508635.31 178751.3,508643.26 178750.84,508642.79 178742.66,508634.84 178743.12))","19210",9F8B4D28-1306-479F-B486-777EB3EF4550,Cultural Facility,Library,Harlington Library,"15024"
